source,author,title,description,url,urlToImage,publishedAt,content,category,country
"{'id': None, 'name': 'The Indian Express'}",The Indian Express,PSEB 8th Class Result 2023 LIVE Updates: Result link to be active today at pseb.ac.in - The Indian Express,,https://indianexpress.com/article/education/pseb-punjab-board-8th-class-result-2023-live-updates-steps-to-check-result-toppers-list-overall-pass-percentage-pseb-ac-in-8552601/,,2023-04-29T03:16:28Z,,general,in
"{'id': None, 'name': 'The Indian Express'}",The Indian Express,"Ponniyin Selvan 2 box office collection Day 1: Mani Ratnamâ€™s magnum opus earns Rs 32 crore in India, beats Vijayâ€™s Varisu - The Indian Express",,https://indianexpress.com/article/entertainment/tamil/ponniyin-selvan-2-box-office-collection-day-1-mani-ratnam-film-second-best-opening-beats-vijay-varisu-8582181/,,2023-04-29T03:12:45Z,,general,in
"{'id': None, 'name': 'NDTV News'}",,UAE's Sultan Al-Neyadi Becomes 1st Arab Astronaut To Complete Spacewalk - NDTV,UAE astronaut Sultan Al-Neyadi has become the first Arab to undertake a spacewalk during Expedition 69 venturing out of the International Space Station (ISS) and completing his spacewalk.,https://www.ndtv.com/world-news/uaes-sultan-al-neyadi-becomes-1st-arab-astronaut-to-complete-spacewalk-3989666,https://c.ndtvimg.com/2023-03/v0obk3o_sultan-alneyadi-afp-650_625x300_02_March_23.jpg,2023-04-29T03:00:37Z,"UAE astronaut Sultan Al-Neyadi has become the first Arab to undertake a spacewalk.
Dubai: UAE astronaut Sultan Al-Neyadi has become the first Arab to undertake a spacewalk during Expedition 69 ventuâ€¦ [+3921 chars]",general,in
"{'id': None, 'name': 'Hindustan Times'}",HT Sports Desk,â€˜13 games since Shaw scored a fiftyâ€™: Ponting launches no-holds-barred attack - Hindustan Times,Ricky Ponting didn't shy away from mentioning the reasons behind dropping Prithvi Shaw from the XI during the side's game against SRH earlier this week. | Cricket,https://www.hindustantimes.com/cricket/its-been-13-games-since-shaw-scored-a-fifty-ponting-launches-no-holds-barred-attack-on-out-of-form-dc-opener-101682734731226.html,https://www.hindustantimes.com/ht-img/img/2023/04/29/1600x900/prithvi_ponting_1682737032751_1682737039114.png,2023-04-29T02:59:27Z,"The Delhi Capitals have endured a poor season so far, as they reel at the bottom of the table with only two wins in seven matches. Their batting has been a major concern this year and it doesn't helpâ€¦ [+1639 chars]",general,in
"{'id': None, 'name': 'NDTV News'}",,"US H-1B Visa Lottery System Resulted In Abuse, Fraud, Says Federal Agency - NDTV","The computerised drawing of lots devised to select successful H-1B applicants every year has resulted in abuse of the system and a sharp increase in fraudulent efforts, a federal agency said on Friday.",https://www.ndtv.com/world-news/us-h-1b-visa-lottery-system-resulted-in-abuse-fraud-says-federal-agency-3989714,https://i.ndtvimg.com/i/2018-04/us-visa-us-immigration-istock_650x400_41524626692.jpg,2023-04-29T02:34:45Z,"USCIS said it is in the process of initiating law enforcement referrals for criminal prosecution.
Washington: The computerised drawing of lots devised to select successful H-1B applicants every yearâ€¦ [+2820 chars]",general,in
"{'id': None, 'name': 'DailyO'}",Shaurya Thapa,"Science Wrap: The oral sex and throat cancer link, a sun halo in Prayagraj, second-deepest blue hole - DailyO","Last week in science was marked by major space crash updates. While Japan's Hakuto-R M1 crashed on the Moon, last week's SpaceX Starship launch (with the rocket itself blowing up midway) is raising environmental concerns. Meanwhile, the Blue Planet has now diâ€¦",https://www.dailyo.in/news/science-wrap-the-oral-sex-and-throat-cancer-link-a-sun-halo-in-prayagraj-second-deepest-blue-hole-39590,https://akm-img-a-in.tosshub.com/sites/dailyo//resources/202304/throat-cancer-caused-by-oral-sex-a-rare-circle-rainbow-the-debris-of-a-spacex-launch-dominate-this-weeks-science-news-photo-dailyo280423062435.jpeg,2023-04-29T02:30:00Z,"Last week in science was marked with major space crash updates. While Japan's Hakuto-R M1 crashed on the Moon, last week's SpaceX Starship launch (with the rocket itself blowing up midway) is raisingâ€¦ [+4549 chars]",general,in
"{'id': None, 'name': 'Zoom'}",Times Now Digital,"Man In Indore Stops Wife From Going To Beauty Parlour, She Commits Suicide - Times Now",The incident took place in Scheme Number 51 area of the city on Thursday.  Woman's husband told police that he stopped her from going to a beauty parlour and she hanged herself from a fan in a fit of rage,https://www.timesnownews.com/mirror-now/crime/man-in-indore-stops-wife-from-going-to-beauty-parlour-she-commits-suicide-article-99857969,"https://static.tnn.in/thumb/msid-99857969,updatedat-1682733000652,width-1280,height-720,resizemode-75/99857969.jpg",2023-04-29T01:50:00Z,"Daily Astro Predictions for All Zodiac Signs Today, April 28, 2023",general,in
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Ratna Bhushan and Chaitali Chakravarty,"Rural markets are aspirationally emulating urban India, says Nestle India Chairman - Economic Times","Nestle India has reported its highest growth in a decade, posting a 20.43% rise in sales for the March quarter. Chairman Suresh Narayanan has attributed the boost to a surge in aspirations from consumers in rural areas and small towns, who now mirror those ofâ€¦",https://economictimes.indiatimes.com/industry/cons-products/fmcg/rural-markets-are-aspirationally-emulating-urban-india-says-nestle-india-chairman/articleshow/99857425.cms,"https://img.etimg.com/thumb/msid-99857470,width-1070,height-580,imgsize-50008,overlay-economictimes/photo.jpg",2023-04-29T00:38:00Z,"There's a transformation taking place in consumption with people in rural areas and small towns mirroring the aspirations of urban ones, Nestle India chairman Suresh Narayanan said in an interview.""Râ€¦ [+4601 chars]",general,in
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Sai Ishwarbharath,Over 90% of Wiproâ€™s freshers chose lower salary option: CFO Jatin Dalal - The Economic Times,"In February, Pune-based labour union Nascent Information Technology Employees Senate (NITES) had filed a complaint against the company with the central labour ministry alleging  unethical reduction  in salary offers of more than 4,000 candidates.",https://economictimes.indiatimes.com/tech/information-tech/over-90-of-wipros-freshers-chose-lower-salary-option-cfo-jatin-dalal/articleshow/99853302.cms,"https://img.etimg.com/thumb/msid-99853373,width-1070,height-580,imgsize-30670,overlay-ettech/photo.jpg",2023-04-29T00:30:00Z,"About 92% of Wipros new campus hires who were offered a lower salary option in order to fast-track onboarding have accepted the companys offer, a top executive told ET.Last year, the Bengaluru-based â€¦ [+3636 chars]",general,in
"{'id': None, 'name': 'YouTube'}",,PS5 Sales Surge While Xbox Hardware Falls - IGN Daily Fix - IGN,"Sony is having a great year in hardware sales. During an earnings report, the company revealed that the PS5 has crossed 38 million units sold, and reaching a...",https://www.youtube.com/watch?v=9NI2yZc2CnI,https://i.ytimg.com/vi/9NI2yZc2CnI/maxresdefault.jpg,2023-04-28T23:17:00Z,,general,in
"{'id': None, 'name': '123telugu.com'}",,Agent off to a disappointing start in USA; Hereâ€™s the latest gross - 123telugu,"Telugu cinema news, Telugu Movies Updates, Latest Movie reviews in Telugu, Telugu cinema reviews, telugu movie reviews, Tollywood, Box office collections, Telugu Movie show times, Theater List, telugu cinema tickets",https://www.123telugu.com/mnews/agent-off-to-a-disappointing-start-in-usa-heres-the-latest-gross.html,https://www.123telugu.com/content/wp-content/themes/123telugu/images/logo.gif,2023-04-28T21:00:00Z,"Akhil Akkineniâ€™s highly-anticipated spy thriller, Agent, is in cinemas finally. The Surender Reddy directorial has had a disappointing start in the twin Telugu states and overseas. In North America iâ€¦ [+653 chars]",general,in
"{'id': None, 'name': 'The Tribune India'}",The Tribune India,Elite Keto Gummies UK (Dragons Den Keto Gummies) - Keto Gummies Elite UK Legit Price & Keto Elite Gummies Scam Exposed 2023! - The Tribune India,,https://www.tribuneindia.com/news/brand-connect/elite-keto-gummies-uk-dragons-den-keto-gummies-keto-gummies-elite-uk-legit-price-keto-elite-gummies-scam-exposed-2023-502881,,2023-04-28T19:31:00Z,,general,in
"{'id': None, 'name': 'Mid-day'}",,100-year-old BCG vaccine does not protect against Covid-19: Study - mid-day.com,"A Murdoch Children's led study, published in Clinical & Translational Immunology last year, also showed that the BCG vaccine did provide an immune response consistent with protection against severe Covid-19",https://www.mid-day.com/lifestyle/health-and-fitness/article/100-year-old-bcg-vaccine-does-not-protect-against-covid-19-study-23283374,https://images.mid-day.com/images/images/2023/apr/covid-twenty-eight-april_d.jpg,2023-04-28T19:12:00Z,"A Murdoch Children's led study, published in Clinical &amp; Translational Immunology last year, also showed that the BCG vaccine did provide an immune response consistent with protection against seveâ€¦ [+3249 chars]",general,in
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",TIMESOFINDIA.COM,Badminton Asia Championships: Satwik-Chirag pair ensures men's doubles medal after 52 years - Times of India,Badminton News: India's top men's doubles pair Satwiksairaj Rankireddy and Chirag Shetty scripted history by assuring a men's doubles medal at the Badminton Asia Cham,https://timesofindia.indiatimes.com/sports/badminton/badminton-asia-championships-satwik-chirag-pair-ensures-mens-doubles-medal-after-52-years/articleshow/99853452.cms,"https://static.toiimg.com/thumb/msid-99853467,width-1070,height-580,imgsize-46804,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",2023-04-28T17:03:00Z,NBA: Action pics of playoffs,general,in
"{'id': None, 'name': 'Eurasiantimes.com'}",EurAsian Times,25 Killed As Russia Launches â€˜Devastating Strikesâ€™ On Ukraine; Kyiv Says Over 90% Missiles Downed - EurAsian Times,,https://eurasiantimes.com/new-launches-devastating-strikes-on-ukraine-kyiv-says-over-90/,,2023-04-28T16:55:08Z,,general,in
"{'id': 'the-hindu', 'name': 'The Hindu'}",The Hindu,IMD predicts more heatwave days for eastern India in May - The Hindu,,https://www.thehindu.com/sci-tech/energy-and-environment/eastern-india-to-see-more-heatwave-days-in-may/article66790141.ece,,2023-04-28T15:59:00Z,,general,in
"{'id': None, 'name': 'TelecomTALK'}",https://www.facebook.com/TelecomTalk/,"OnePlus Pad Now Available for Pre-Order, What to Know - TelecomTalk","The OnePlus Pad will be available in two memory variants in India. The base variant with 8GB+128GB is priced at Rs 37,999, and the superior variant with 12GB+256GB is priced at Rs 39,999.",https://telecomtalk.info/oneplus-pad-unboxing-with-stylo-magnetic-keyboard-watch/699213/,https://telecomtalk.info/wp-content/uploads/2023/04/oneplus-pad-unboxing-video-watch-now-today.jpg,2023-04-28T14:37:08Z,"OnePlus, the popular smartphone manufacturer, has finally availed its much-awaited tablet, the OnePlus Pad, for pre-orders in India. The tablet boasts some impressive specifications, including an 11.â€¦ [+1943 chars]",general,in
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",PTI,Jet Airways CEO-Designate Sanjiv Kapoor quits - Times of India,"India Business News: MUMBAI: A little over a year after coming on board to revive Jet Airways, the airline's CEO-Designate Sanjiv Kapoor has put in his papers.",https://timesofindia.indiatimes.com/business/india-business/jet-airways-ceo-designate-sanjiv-kapoor-quits/articleshow/99850167.cms,"https://static.toiimg.com/thumb/msid-99852447,width-1070,height-580,imgsize-614070,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",2023-04-28T13:58:00Z,"FD Calculator
When investing in a fixed deposit, the amount you deposit earns interest as per the prevailing...
Calculate Now",general,in
"{'id': None, 'name': 'The Indian Express'}",The Indian Express,James Webb Space Telescope captures â€˜baby yearsâ€™ of huge galaxy cluster - The Indian Express,,https://indianexpress.com/article/technology/science/james-webb-space-telescope-galaxy-cluster-image-8581559/,,2023-04-28T13:22:40Z,,general,in
"{'id': 'the-hindu', 'name': 'The Hindu'}",The Hindu,Former chief Qamar Javed Bajwa's remarks on combat preparedness 'quoted out of context': Pakistan Army - The Hindu,,https://www.thehindu.com/news/international/former-chief-qamar-javed-bajwas-remarks-on-combat-preparedness-quoted-out-of-context-pakistan-army/article66789096.ece,,2023-04-28T11:32:00Z,,general,in
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",TIMESOFINDIA.COM,'I have been unlucky in love': Salman Khan says 'Jinko chahta tha ki jaan banaye woh bhai bula rahi hai' - Times of India,"While opening up about his commitment status, Salman Khan has said he has been â€˜unlucky in love.' Basking the success of his latest 'Kisi Ka Bhai Kisi Ki Jaan', the actor, during a show on a news channel, confessed that there was a time when he thoug",https://timesofindia.indiatimes.com/videos/entertainment/hindi/i-have-been-unlucky-in-love-salman-khan-says-jinko-chahta-tha-ki-jaan-banaye-woh-bhai-bula-rahi-hai-as-he-opens-up-about-his-relationship-status/videoshow/99845029.cms,https://timesofindia.indiatimes.com/photo/99845029/size-43672/99845029.jpg,2023-04-28T11:14:14Z,"While opening up about his commitment status, Salman Khan
 has said he has been unlucky in love.' Basking the success of his latest 'Kisi Ka Bhai Kisi Ki Jaan', the actor, during a show on a news châ€¦ [+372 chars]",general,in
"{'id': None, 'name': 'Sportskeeda'}",Anuj Nitin Prabhu,"""They must have been on holiday for six months"" - Ravi Shastri slams Ajinkya Rahane's critics after his WTC final selection - Sportskeeda",Former Indian all-rounder and head coach Ravi Shastri hasn't held back in criticizing those who have questioned Ajinkya Rahane's selection in India's World Test Championship (WTC) final squad.,https://www.sportskeeda.com/cricket/news-they-must-holiday-six-months-ravi-shastri-slams-ajinkya-rahane-s-critics-wtc-final-selection,https://staticc.sportskeeda.com/editor/2023/04/3bfcb-16826784695266-1920.jpg,2023-04-28T10:50:54Z,"Former Indian all-rounder and head coach Ravi Shastri hasn't held back in criticizing those who have questioned Ajinkya Rahane's selection in India's World Test Championship (WTC) final squad.
With â€¦ [+2015 chars]",general,in
"{'id': None, 'name': 'Zoom'}",Srinjoy Chowdhury,Strong Message To Pakistan! Rajnath Singh Says All SCO Members Must Unitedly Fight Terrorism - Times Now,"Singh said that all SCO countries have the opportunity to collectively fight terrorism, and it was necessary, particularly now as terrorists were using different tools, like crowd funding and social media.",https://www.timesnownews.com/india/strong-message-to-pakistan-rajnath-singh-says-all-sco-members-must-unitedly-fight-terrorism-article-99843978,"https://static.tnn.in/thumb/msid-99843978,updatedat-1682678895572,width-1280,height-720,resizemode-75/99843978.jpg",2023-04-28T10:48:15Z,"Daily Astro Predictions for All Zodiac Signs Today, April 28, 2023",general,in
