source,author,title,description,url,urlToImage,publishedAt,content,category,country
"{'id': None, 'name': 'Livemint'}",Livemint,"Garena Free Fire Max redeem codes May 25, 2023: Get revolt weapon loot crate, diamonds voucher, more | Mint - Mint",Developers of the game keep updating these codes daily. There is also a dedicated microsite where players can visit to redeem the available codes.,https://www.livemint.com/technology/tech-news/garena-free-fire-max-redeem-codes-may-25-2023-get-revolt-weapon-loot-crate-diamonds-voucher-more-11684983566104.html,https://www.livemint.com/lm-img/img/2023/05/25/600x338/gg_1668573752178_1684983991798.png,2023-05-25T03:06:45Z,"Garena Free Fire Max redeem codes can be used to win in-game items like weapons, diamonds, skins and more. These 12 digit alphanumeric codes consist of capital letters and numbers. For those unaware,â€¦ [+1838 chars]",technology,in
"{'id': None, 'name': 'GSMArena.com'}",Vlad,iPhones running iOS 17 to be usable as smart displays when locked - GSMArena.com,"A new rumor also claims that performance improvements are to be expected. iOS 17 is coming later this year alongside new iPhones, and a new report today...",https://www.gsmarena.com/iphones_running_ios_17_to_be_usable_as_smart_displays_when_locked-news-58665.php,https://fdn.gsmarena.com/imgroot/news/23/05/ios-17-smart-display-mode/-952x498w6/gsmarena_000.jpg,2023-05-25T02:46:01Z,"iOS 17 is coming later this year alongside new iPhones, and a new report today from the generally very reliable Mark Gurman at Bloomberg sheds some light on what we can expect from Apple's next OS veâ€¦ [+1705 chars]",technology,in
"{'id': None, 'name': 'Hindustan Times'}",HT Tech,"Quordle 486 answer for May 25: Step up your game! Check Quordle hints, clues, solutions - HT Tech","Quordle 486 answer for May 25: Don't take any stress. Crack the answer with these Quordle hints, clues and solutions.",https://tech.hindustantimes.com/how-to/quordle-486-answer-for-may-25-step-up-your-game-check-quordle-hints-clues-solutions-71684980339340.html,https://images.hindustantimes.com/tech/img/2023/05/25/1600x900/Quordle_play_store_2_1678105501030_1684980422549.PNG,2023-05-25T02:19:54Z,"Quordle 486 answer for May 25: May it be Wordle or Quordle, if you play the game without referring to the hints and clues, it all depends on your luck and guesses to figure out the answer. With only â€¦ [+1783 chars]",technology,in
"{'id': None, 'name': 'GSMArena.com'}",Vlad,Samsung Galaxy S23 FE now rumored to arrive before the Galaxy Z Flip5 and Fold5 - GSMArena.com news - GSMArena.com,"It's apparently due to falling sales of the Galaxy S23 series. The sales of Samsung's Galaxy S23 family went down significantly this month, according to a...",https://www.gsmarena.com/samsung_galaxy_s23_fe_now_rumored_to_arrive_before_the_galaxy_flip5_and_fold5-news-58664.php,https://fdn.gsmarena.com/imgroot/news/23/05/galaxy-s23-fe-before-foldables/-952x498w6/gsmarena_000.jpg,2023-05-24T23:59:01Z,"The sales of Samsung's Galaxy S23 family went down significantly this month, according to a new report from a leakster on Twitter. Rumor has it sales for the full second quarter (April to June) of thâ€¦ [+1448 chars]",technology,in
"{'id': None, 'name': 'YouTube'}",,Assassin's Creed Mirage 4K Gameplay Trailer | PlayStation Showcase 2023 - GameSpot,"Assassin's Creed is back, this time taking place in Egypt. It's been years since Ubisoft brought us their last Assassin's Creed game, and it will be interest...",https://www.youtube.com/watch?v=ie3kKBLUmxA,https://i.ytimg.com/vi/ie3kKBLUmxA/maxresdefault.jpg,2023-05-24T21:38:55Z,,technology,in
"{'id': None, 'name': 'YouTube'}",,Tower of Fantasy - Trailer | PlayStation Showcase 2023 - IGN,"Fight giant mechanical beasts in Tower of Fantasy, the colorful sci-fi anime open-world adventure game from Hotta Studio.",https://www.youtube.com/watch?v=e9elEs_gDEs,https://i.ytimg.com/vi/e9elEs_gDEs/maxresdefault.jpg,2023-05-24T21:31:54Z,,technology,in
"{'id': 'reuters', 'name': 'Reuters'}",,Microsoft appeals against UK block on Activision Blizzard deal - Reuters,"Microsoft <a href=""https://www.reuters.com/companies/MSFT.O"" target=""_blank"">(MSFT.O)</a> filed an appeal on Wednesday of Britain's decision to block its $69 billion takeover of ""Call of Duty"" maker Activision Blizzard <a href=""https://www.reuters.com/companiâ€¦",https://www.reuters.com/legal/microsoft-lodge-appeal-again-uk-regulators-block-activision-deal-sky-news-2023-05-24/,https://www.reuters.com/resizer/cND04qIGgRxbkNfx6wh5xjRTNdw=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/GKAIQ2ZYSBLQBCZ7NTCBL7VB4E.jpg,2023-05-24T21:27:00Z,"May 24 (Reuters) - Microsoft (MSFT.O) filed an appeal on Wednesday of Britain's decision to block its $69 billion takeover of ""Call of Duty"" maker Activision Blizzard (ATVI.O), a company spokespersonâ€¦ [+1273 chars]",technology,in
"{'id': None, 'name': 'YouTube'}",,Metal Gear Solid Delta: Snake Eater - Official Reveal Trailer (MGS 3 Remake) | PlayStation Showcase - IGN,"Watch the reveal trailer for Metal Gear Solid Delta: Snake Eater, an upcoming remake of Metal Gear Solid 3: Snake Eater originally released in 2004 for the P...",https://www.youtube.com/watch?v=_owZdwjvCe4,https://i.ytimg.com/vi/_owZdwjvCe4/maxresdefault.jpg,2023-05-24T21:16:33Z,,technology,in
"{'id': None, 'name': 'CarToq.com'}",Ajeesh Kuttan,21 year-old Indian billionaire and his super luxury car garage: Rolls Royce to Mercedes AMG [Video] - CarToq.com,"In the last decade, we have witnessed a rise in the number of young entrepreneurs and billionaires in the country. Most of these young billionaires lead lavish lifestyles, with expensive cars being a common part of their lives. In the past, we have come acrosâ€¦",https://www.cartoq.com/21-year-old-indian-billionaire-and-his-super-luxury-car-garage-rolls-royce-to-mercedes-amg-video/,https://www.cartoq.com/wp-content/uploads/2023/05/young-billionaire-cars-featured.jpg,2023-05-24T21:01:43Z,"In the last decade, we have witnessed a rise in the number of young entrepreneurs and billionaires in the country. Most of these young billionaires lead lavish lifestyles, with expensive cars being aâ€¦ [+3031 chars]",technology,in
"{'id': None, 'name': 'GSMArena.com'}",Ivan,Infinix Note 30 in for review - GSMArena.com,"It has a 6nm Helio G99 chipset, a 120Hz IPS LCD, and a 5,000mAh battery. Today we're unboxing the Infinix Note 30. It comes in a nice box with all the...",https://www.gsmarena.com/infinix_note_30_in_for_review-news-58658.php,https://fdn.gsmarena.com/imgroot/news/23/05/infinix-note-30-ifr/-952x498w6/gsmarena_00.jpg,2023-05-24T20:22:01Z,"Today we're unboxing the Infinix Note 30. It comes in a nice box with all the necessities, plus a few nice extras - you get a USB cable, a 45W charger, headphones, as well as both a case and a temperâ€¦ [+768 chars]",technology,in
"{'id': None, 'name': 'Datanami'}",Alex Woodie,"Microsoft Unifies Data Management, Analytics, and ML Into 'Fabric' - Datanami","Microsoft yesterday unveiled Microsoft Fabric, a new offering that unites its suite of data management, analytic, and machine learning tools into a single",https://www.datanami.com/2023/05/24/microsoft-unifies-data-management-analytics-and-ml-into-fabric/,https://www.datanami.com/wp-content/uploads/2023/05/MS-Fabric-Logo.png,2023-05-24T20:09:48Z,"Microsoft yesterday unveiled Microsoft Fabric, a new offering that unites its suite of data management, analytic, and machine learning tools into a single offering. The solution is built on OneLake, â€¦ [+4336 chars]",technology,in
"{'id': None, 'name': 'YouTube'}",,Fairgame$ Cinematic Trailer | PlayStation Showcase 2023 - GameSpot,PlayStation 2023 Showcase opened with a cinematic trailer for Fairgame$. What consoles it's expected to launch on and when was not detailed.#playstation #gaming,https://www.youtube.com/watch?v=rZ_730tNa-Y,https://i.ytimg.com/vi/rZ_730tNa-Y/maxresdefault.jpg,2023-05-24T20:09:39Z,,technology,in
"{'id': None, 'name': 'GSMArena.com'}",Prasad,AMD announces Radeon RX 7600 desktop graphics card for $269 - GSMArena.com news - GSMArena.com,Built on the latest RDNA 3 architecture. AMD today announced the Radeon RX 7600 desktop graphics card. This is the third entry in the new RDNA 3 based...,https://www.gsmarena.com/amd_announces_radeon_rx_7600_desktop_graphics_card_for_269-news-58662.php,https://fdn.gsmarena.com/imgroot/news/23/05/amd-rx-7600/-952x498w6/gsmarena_000.jpg,2023-05-24T18:51:01Z,"AMD today announced the Radeon RX 7600 desktop graphics card. This is the third entry in the new RDNA 3 based 7000-series of cards and is the cheapest one yet.
The RX 7600 is, in many ways, a third â€¦ [+1117 chars]",technology,in
"{'id': None, 'name': 'CNET'}",,Google Chrome Now Makes It Easier to Personalize Your Desktop. Here's How - CNET,Customization features get a snappy refresh that allow you to conveniently stylize your display.,https://www.cnet.com/tech/services-and-software/google-chrome-now-makes-it-easier-to-personalize-your-desktop-heres-how/,https://www.cnet.com/a/img/resize/5c3a0a8f9d34dc6750538354fbefdc7d459ee166/hub/2023/05/24/42cbe69f-7db8-4e5a-b02b-fcef5864fe57/chrome-desktop-screenshot.jpg?auto=webp&fit=crop&height=675&width=1200,2023-05-24T17:35:00Z,Google's latest update for Chrome makes it simpler to change your default desktop design from the standard white and gray color scheme. A new side panel enables you to access customization features aâ€¦ [+1367 chars],technology,in
"{'id': None, 'name': 'YouTube'}",,Apple to Unveil VR Headset on June 5 - Bloomberg Technology,"After about seven years of development, On June 5, Apple Chief Executive OfficerÂ Tim CookÂ will take the virtual stage at Appleâ€™sÂ Worldwide Developers Confere...",https://www.youtube.com/watch?v=k859iJ4wTcY,https://i.ytimg.com/vi/k859iJ4wTcY/maxresdefault.jpg,2023-05-24T17:05:17Z,,technology,in
"{'id': None, 'name': 'Analytics Insight'}",Parvin Mohmad,How to Use Bard and ChatGPT as Applications on Android and iOS? - Analytics Insight,"In this article, we have discussed some of the best ways how to use Bard and ChatGPT as applications on Android and iOS. Read to know more.",https://www.analyticsinsight.net/how-to-use-bard-and-chatgpt-as-applications-on-android-and-ios/,https://www.analyticsinsight.net/wp-content/uploads/2023/05/How-to-Use-Bard-and-ChatGPT-as-Applications-on-Android-and-iOS.jpg,2023-05-24T16:58:12Z,"Here are the ways how you can use Bard and ChatGPT as applications on Android and iOS
ChatGPT and Google Bard are two huge language models that may be used to produce text, translate languages, compâ€¦ [+2673 chars]",technology,in
"{'id': None, 'name': 'India.com'}",https://www.india.com/author/ians/,Google Introduces 'Product Studio' Tool: You Can Now Create Product Imagery Using AI - India.com,"The merchants will be able to create product imagery within Merchant Center Next, the company's simplified platform for businesses to manage how their products show up on Google.",https://www.india.com/technology/google-introduces-product-studio-tool-you-can-now-create-product-imagery-using-ai-6069439/,https://static.india.com/wp-content/uploads/2016/01/Google-Logo-Main-Article-1.jpg,2023-05-24T16:21:35Z,"The merchants will be able to create product imagery within Merchant Center Next, the company's simplified platform for businesses to manage how their products show up on Google.
Google is also makiâ€¦ [+1946 chars]",technology,in
"{'id': None, 'name': 'YouTube'}",,Paralysed man walks again as AI reads his thoughts - The Times and The Sunday Times,,https://www.youtube.com/watch?v=OQo2SqsKCBk,,2023-05-24T15:30:26Z,"Your browser isnt supported anymore. Update it to get the best YouTube experience and our latest features. Learn more
Remind me later",technology,in
"{'id': None, 'name': '9to5google.com'}",Ben Schoon,Motorola's new Razr tipped to have 165Hz display in latest leak - 9to5Google,"The Motorola Razr+ is apparently set to ship with a 165Hz display, the fastest refresh rate we've seen in a foldable.",https://9to5google.com/2023/05/24/motorola-razr-display-report/,https://i0.wp.com/9to5google.com/wp-content/uploads/sites/4/2023/05/motorola-razr-red-retail-leak-1.jpg?resize=1200%2C628&quality=82&strip=all&ssl=1,2023-05-24T15:22:00Z,"The new Motorola Razr foldable is coming, and according to a new rumor, the Motorola Razr+/Razr 40 Ultra will be packing a 165Hz display.
The folks over at WinFuture this week published yet another â€¦ [+1220 chars]",technology,in
"{'id': None, 'name': 'Sportskeeda'}",Suyash Sahay,10 best superhero mods for GTA 5 in 2023 - Sportskeeda,"Superheroes are not part of Grand Theft Auto (GTA) 5 officially. However, players can integrate them into the title by installing superhero mods.",https://www.sportskeeda.com/gta/best-superhero-mods-gta-5-2023,https://staticc.sportskeeda.com/editor/2023/05/86a8b-16849328719930-1920.jpg,2023-05-24T15:22:00Z,"Superheroes are not part of Grand Theft Auto (GTA) 5 officially. However, players can integrate them into the title by installing superhero mods. Over the years, we have witnessed some of the most crâ€¦ [+3704 chars]",technology,in
"{'id': None, 'name': 'YouTube'}",,21+ Amazing Shield Fuse Combos in Zelda: Tears of the Kingdom - Nintendo Life,"Shield Fusion is an underrated part of Tears of the Kingdom ins Alex's eyes, that's why he decided to dedicate an entire video to working out what mad things...",https://www.youtube.com/watch?v=7TH5abjGkPA,https://i.ytimg.com/vi/7TH5abjGkPA/maxresdefault.jpg,2023-05-24T15:00:04Z,,technology,in
"{'id': None, 'name': 'India.com'}",IANS,"Apple Launches Health Data Privacy Campaign Globally, Including In India - Zee News","Apple on Wednesday launched a new campaign to highlight the importance of health data privacy globally, including in India, as millions of people now monitor their health data online via plethora of smart devices. The campaign will run across broadcast, sociaâ€¦",https://zeenews.india.com/technology/apple-launches-health-data-privacy-campaign-globally-including-in-india-2612909.html,"https://english.cdn.zeenews.com/sites/default/files/2023/05/24/1206891-untitled-design-2023-05-24t202754.840.jpg?im=FitAndFill=(1200,900)",2023-05-24T14:58:21Z,"New Delhi:Â Apple on Wednesday launched a new campaign to highlight the importance of health data privacy globally, including in India, as millions of people now monitor their health data online via pâ€¦ [+2336 chars]",technology,in
"{'id': None, 'name': 'gizmochina'}",gizmochina,Belkin SOUNDFORM Mini On-Ear Wireless Headphones Launched In India - gizmochina,,https://www.gizmochina.com/2023/05/24/belkin-soundform-mini-on-ear-wireless-headphones-launched-in-india/,,2023-05-24T14:08:55Z,,technology,in
"{'id': None, 'name': 'India TV News'}",Edited by Saumya Nigam,"LG launches the biggest OLED TVs lineup starting at Rs 1,19,990 - India TV News","The latest LG OLED TV features a revamped user interface (UI) called All New Home, delivering an abundance of customization choices and enhanced convenience. The company has emphasized that its OLED TVs still uphold the remarkable image and audio enhancement â€¦",https://www.indiatvnews.com/technology/news/lg-launches-the-biggest-oled-tvs-lineup-starting-at-rs-1-19-990-2023-05-24-872378,https://resize.indiatvnews.com/en/resize/newbucket/1200_-/2023/05/tv-lifestyle-flex-11-gaming-mic-built-in-desktop-1684937113.jpg,2023-05-24T14:06:44Z,LG Electronics has announced the launch of its highly-anticipated 2023 OLED TV line-up in India. The announcement was made on completing ten years of innovation and the company unleashed a massive 24â€¦ [+2085 chars],technology,in
"{'id': None, 'name': 'YouTube'}",,Top 5 Apple Watch Tips | Apple Watch Tricks | Business Insider India - Business Insider India,"The Apple watch is a monumental wearable device, which combines productivity and lifestyle. If you are an existing user or planning to buy one soon Dhruv Moh...",https://www.youtube.com/watch?v=7IrOr4-SngU,https://i.ytimg.com/vi/7IrOr4-SngU/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBTKEcwDw==&rs=AOn4CLDC-tMH5Hu7IOAFKxo4GmMUSLliWQ,2023-05-24T13:30:03Z,,technology,in
"{'id': None, 'name': 'gizmochina'}",gizmochina,"Oppo Reno 10 Pro+ launched with Snapdragon 8+ Gen 1, periscope zoom camera, Reno 10 Pro debuts with Dimensity 8200 - gizmochina",,https://www.gizmochina.com/2023/05/24/oppo-reno-10-pro-launched-with-snapdragon-8-gen-1-periscope-zoom-camera-reno-10-pro-debuts-with-dimensity-8200/,,2023-05-24T13:28:43Z,,technology,in
"{'id': None, 'name': 'Notebookcheck.net'}",Deirdre O'Donnell,Google Pixel 7a teardown reveals something to watch out for in the future - Notebookcheck.net,"The Pixel 7a's almost obligatory teardown on the JerryRigEverything YouTube channel has ended in unexpected results. Google's latest Android smartphone was found to have an internal detail or two that never came up during its recent I/O 2023 launch, turning aâ€¦",https://www.notebookcheck.net/Google-Pixel-7a-teardown-reveals-something-to-watch-out-for-in-the-future.719854.0.html,https://www.notebookcheck.net/fileadmin/Notebooks/News/_nc3/pixel7ateardownteaser.png,2023-05-24T12:56:43Z,"The 7a is now the cheapest new Pixel smartphone available - and also the most durable, according to the results of its JerryRigEverything testing process. It went much smoother than that of the 7 Proâ€¦ [+1446 chars]",technology,in
"{'id': None, 'name': 'Bqprime.com'}",Madhur Chaturvedi,"Adobe Integrates Firefly, Generative AI-Based Art Model, Into Photoshop - BQ Prime",Generative Fill will allow Photoshop users to edit images by using a text-to-image prompt.,https://www.bqprime.com/technology/adobe-integrates-firefly-generative-ai-based-art-model-into-photoshop,https://gumlet.assettype.com/bloombergquint%2F2023-05%2Fdbfaa4e3-1b92-46ac-906c-54e7dafce32b%2Fonur_binay_wi3xBnWZlvQ_unsplash.jpg?w=1200&auto=format%2Ccompress&ogImage=true,2023-05-24T12:40:30Z,There has been a slew of news of late about how the rise of generative artificial intelligence and AI-enabled image editing tools might make Photoshop a thing of the past. Some said that Photoshops dâ€¦ [+3370 chars],technology,in
"{'id': None, 'name': 'Forbes'}",Paul Tassi,Fishing Is The New Shooting In â€˜Destiny 2â€™ - Forbes,"They say youâ€™re not really a true MMO until you have a fishing minigame, and by that definition, Destiny 2 now qualifies.",https://www.forbes.com/sites/paultassi/2023/05/24/fishing-is-the-new-shooting-in-destiny-2/,https://imageio.forbes.com/specials-images/imageserve/646e04c3ddb175c2cb8e4343/0x0.jpg?format=jpg&width=1200,2023-05-24T12:38:32Z,"Destiny 2
Bungie
They say youre not really a true MMO until you have a fishing minigame, and by that definition, Destiny 2 now qualifies.
At the tail end of the Destiny 2 Season of the Deep traileâ€¦ [+3160 chars]",technology,in
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ET Online,"iPhone 16 Pro Max, iPhone 15 Pro Max's leaked renders reveal design, display details - The Economic Times",The recent reports also suggest that Apple will most likely rebrand the Pro Max as Ultra.,https://economictimes.indiatimes.com/magazines/panache/iphone-16-pro-max-iphone-15-pro-maxs-leaked-renders-reveal-design-display-details/articleshow/100477377.cms,"https://img.etimg.com/thumb/msid-100477370,width-1070,height-580,imgsize-21178,overlay-etpanache/photo.jpg",2023-05-24T12:38:00Z,"Apple is gearing up to introduce the iPhone 15 series this September. But while fans wait patiently for the launch event of the iPhone 15 line-up, the first look of the iPhone 16 Pro Max, which is suâ€¦ [+1574 chars]",technology,in
"{'id': None, 'name': 'Jagran Josh'}",Saumya,Apple WWDC 2023 Event: Complete Schedule and Keynote Timing - Jagran Josh,"Apple has announced the date and timing of its WWDC, or Worldwide Developers Conference, for 2023. Here is the complete schedule, including the keynote timing.",https://www.jagranjosh.com/general-knowledge/apple-wwdc-2023-event-complete-schedule-and-keynote-timing-1684931487-1,https://img.jagranjosh.com/images/2023/May/2452023/apple-wwdc23-event-schedule.jpg,2023-05-24T12:31:00Z,"Apple has recently announced the schedule for its Worldwide Developers Conference of 2023, WWDC23. The WWDC is an annual event that brings together developers from around the world to learn about theâ€¦ [+2775 chars]",technology,in
"{'id': None, 'name': 'Hindustan Times'}",HT Tech,Samsung Galaxy S22 gets an unbelievable price cut; Know how much you can save - HT Tech,We scoured through websites to find good smartphone deals and this Amazon offer on Samsung Galaxy S22 is something you should not miss out on. You can save as much as Rs. 55700.,https://tech.hindustantimes.com/mobile/news/samsung-galaxy-s22-gets-an-unbelievable-price-cut-know-how-much-you-can-save-71684929402256.html,https://images.hindustantimes.com/tech/img/2023/05/24/1600x900/Galaxy_S22_Pixabay_1682155895010_1684929444447.jpg,2023-05-24T12:02:58Z,"When people search for a new smartphone, their primary criteria typically revolve around optimal performance, a high-quality camera, and a sharp display. But all of these criteria fade away in front â€¦ [+2136 chars]",technology,in
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ET Online,How to correct sent messages on Whatsapp? How to use the 'Edit Sent Messages' feature on WhatsApp? - Economic Times,"In the past, if you made a typo or sent a message with incorrect information, you had no choice but to live with it. However, WhatsApp introduced the 'Edit Sent Messages' feature, providing users with the ability to correct their mistakes. The feature allows â€¦",https://economictimes.indiatimes.com/news/how-to/how-to-correct-sent-messages-on-whatsapp-how-to-use-the-edit-sent-messages-feature-on-whatsapp/articleshow/100477044.cms,"https://img.etimg.com/thumb/msid-100477141,width-1070,height-580,imgsize-21390,overlay-economictimes/photo.jpg",2023-05-24T12:01:00Z,"WhatsApp has become one of the most popular messaging apps in the world, connecting billions of users across the globe. It offers a plethora of features to enhance the user experience, and one of theâ€¦ [+3807 chars]",technology,in
"{'id': None, 'name': 'Jagran.com'}",Ashish Singh,iQOO Pad Launched In China; Know All About Company's First Android Tablet - Jagran English,iQOO Pad launched in China with 144 Hz refresh rate Dimensity 9000 chipset up to 12 GB RAM and 512 GB of internal storage,https://english.jagran.com/technology/iqoo-pad-launched-in-china-check-price-specifications-features-review-of-companys-first-ever-android-tablet-10079460,https://imgeng.jagran.com/images/2023/may/iQOO Pad1684929907158.jpg,2023-05-24T12:00:00Z,"Soon after Google and OnePlus debuted their tablets, iQOO, a Chinese smartphone manufacturer, launched its iQOO pad in China. Surprisingly, the iQOO Pad's appearance suggests, that it is similar to tâ€¦ [+1659 chars]",technology,in
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Debika  Chakraborty,"Capture The Unseen: OnePlus 11 5G Unleashes Limitless Photography Possibilities, Leaving Us Spellbound! - Indiatimes.com","Hey there, fellow photo lover! Prepare yourself for the mind-blowing OnePlus 11 5G smartphone. This isn't just any other smartphone- it's a window into a whole new dimension of stunning photos. Packed with awesome technology and a knack for capturing amazing â€¦",https://www.indiatimes.com/technology/gadgets/capture-the-unseen-oneplus-11-5g-unleashes-limitless-photography-possibilities-leaving-us-spellbound-603631.html,https://im.indiatimes.in/content/2023/May/Untitled-design-7_646dc3c9e4303.jpg,2023-05-24T11:16:10Z,"Hey there, fellow photo lover! Prepare yourself for the mind-blowing OnePlus 11 5G smartphone. This isn't just any other smartphone- it's a window into a whole new dimension of stunning photos. Packeâ€¦ [+6402 chars]",technology,in
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Bloomberg,Apple faces billionaire Vinod Khosla in AliveCor heart monitoring lawsuits - The Economic Times,"Khosla Ventures LLC put itself on a collision course with Apple Inc. when it moved into the personal health and fitness space a decade ago and invested in AliveCor, a maker of cardiac monitoring devices and software. What might have been a big partnership oppâ€¦",https://economictimes.indiatimes.com/tech/technology/apple-faces-billionaire-vinod-khosla-in-alivecor-heart-monitoring-lawsuits/articleshow/100475366.cms,"https://img.etimg.com/thumb/msid-100475262,width-1070,height-580,imgsize-23934,overlay-ettech/photo.jpg",2023-05-24T11:01:00Z,Theres an unwritten rule for technology startups: Never challenge Apple in court if you want to survive. The worlds most valuable company has a track record of success in a long string of David versuâ€¦ [+7184 chars],technology,in
"{'id': None, 'name': 'MacRumors'}",Tim Hardwick,iPhone 15 to Support 15W Wireless Fast Charging Using Third-Party Chargers That Aren't MagSafe Certified - MacRumors,"Apple's upcoming iPhone 15 models will support 15W wireless fast charging even when using third-party chargers that are not MagSafe certified,...",https://www.macrumors.com/2023/05/24/iphone-15-15w-wireless-fast-charging-non-certified/,https://images.macrumors.com/t/8BABPu3mWlo2fc5kDDiSA3s7D3c=/2500x/article-new/2023/03/magsafe-blue-2.jpg,2023-05-24T10:46:46Z,"Apple's upcoming iPhone 15 models will support 15W wireless fast charging even when using third-party chargers that are not MagSafe certified, claims a new rumor coming out of China.
Apple's officiaâ€¦ [+2164 chars]",technology,in
"{'id': None, 'name': 'India Today'}",Divya Bhati,"Bard AI says Pichai looks like monkey, Musk is an ox: Tech CEOs and their doppelgangers as Bard sees them - India Today","Google Bard can now show prompt results in images from Google Search. And already people are putting it to use to generate some -- hilarious or mean, depending on how one sees it -- content. Google's AI chatbot is spitting out some nonsense text and image in â€¦",https://www.indiatoday.in/technology/news/story/bard-ai-says-pichai-looks-like-monkey-musk-is-an-ox-tech-ceos-and-their-doppelgangers-as-bard-sees-them-2383678-2023-05-24,https://akm-img-a-in.tosshub.com/indiatoday/images/story/202305/google_bard_sundar_1-sixteen_nine.jpg?VersionId=RjnSKWVVBoH9hXCM8LhIltcB.w4wt.7E,2023-05-24T10:40:29Z,"By Divya Bhati: Google has rolled out a new update for Bard, making it respond with images. Now, users can ask Bard anything with visuals, and the AI chatbot will give results in the text along with â€¦ [+2753 chars]",technology,in
"{'id': None, 'name': 'Business Insider India'}",Sourabh Jain,"Samsung Galaxy A14 vs Redmi Note 12 â€“ which phone should you buy under â‚¹15,000? - Business Insider India","In this article, we compare the new Samsung Galaxy A14 with the Redmi Note 12 smartphone.",https://www.businessinsider.in/tech/mobile/news/samsung-galaxy-a14-vs-redmi-note-12-which-phone-should-you-buy-under-15000/slidelist/100472876.cms,"https://www.businessinsider.in/thumb/msid-100472876,width-900,height-1200,resizemode-4/tech/mobile/news/samsung-galaxy-a14-vs-redmi-note-12-which-phone-should-you-buy-under-15000.jpg",2023-05-24T09:52:52Z,"While the Samsung Galaxy A14 is equipped with a 60Hz display, the Redmi Note 12 offers a 120Hz display and comes with Gorilla Glass 3 protection. The 120Hz display offers smoother visuals and a betteâ€¦ [+19 chars]",technology,in
"{'id': None, 'name': 'Hindustan Times'}",HT Tech,"Top 5 BGMI alternatives that you can play right now from Free Fire Max, COD Mobile to Farlight 84 - HT Tech","If you canâ€™t wait for BGMI to return, then these top 5 alternatives should keep you busy till it launches. The list includes Garena Free Fire Max, COD Mobile, Farlight 84 and more",https://tech.hindustantimes.com/gaming/news/top-5-bgmi-alternatives-that-you-can-play-right-now-from-free-fire-max-cod-mobile-to-farlight-84-71684920028490.html,https://images.hindustantimes.com/tech/img/2023/05/24/1600x900/380a6be032b5f028377708cea940307cjpg_1650502085638_1684920127581.jpg,2023-05-24T09:25:54Z,"After serving a ban that lasted as long as 10 months, Krafton finally announced that it has received permission to bring back the popular battle royale game Battlegrounds Mobile India (BGMI). Howeverâ€¦ [+2765 chars]",technology,in
"{'id': None, 'name': 'DNA India'}",DNA Web Team,"Lava Agni 2 5G goes on sale in India with flat Rs 2000 discount, check details - DNA India","The Agni 2 features a 6.78-inch FHD+ screen with a 120 Hz Refresh Rate. Furthermore, the smartphone comes equipped with a 50MP quad camera with a segment-first 1.0-micron (1 um) pixel sensor.",https://www.dnaindia.com/technology/report-lava-agni-2-5g-goes-on-sale-in-india-with-flat-rs-2000-discount-check-details-3044204,https://cdn.dnaindia.com/sites/default/files/styles/half/public/2023/05/24/2591510-lava-agni-2.png,2023-05-24T09:20:00Z,"Reported By:| Edited By: DNA Web Team |Source: DNA Web Desk |Updated: May 24, 2023, 02:51 PM ISTLava Agni 2 5G smartphone is now available for purchase in India. The new Lava Agni 2 5G comes with a câ€¦ [+1262 chars]",technology,in
"{'id': None, 'name': 'Android Police'}",Arol Wright,Google will pay you for finding bugs in its first-party Android apps - Android Police,"Hunt those vulnerabilities, get that bag",https://www.androidpolice.com/google-bug-bounty-program-first-party-android-apps/,https://static1.anpoimages.com/wordpress/wp-content/uploads/2022/02/android-security-generic-hero.png,2023-05-24T09:12:00Z,"An argument could be made that Google's own set of apps has become just as important as Android itself is. Sure, you could use Android without Google apps by checking out a custom ROM without them, bâ€¦ [+2161 chars]",technology,in
"{'id': None, 'name': 'Business Insider India'}",Rahul Verma,"Nokia launches budget smartphone C32 in India at a starting price of â‚¹8,999 - Business Insider India","Nokia launches budget smartphone C32 in India at a starting price of â‚¹8,999",https://www.businessinsider.in/tech/mobile/news/nokia-launches-budget-smartphone-c32-in-india-at-a-starting-price-of-8999-all-details-here/slidelist/100471146.cms,"https://www.businessinsider.in/thumb/msid-100471146,width-900,height-1200,resizemode-4/tech/mobile/news/nokia-launches-budget-smartphone-c32-in-india-at-a-starting-price-of-8999-all-details-here.jpg",2023-05-24T08:57:49Z,"The Nokia C32 is available in Charcoal, Breezy Mint, and Beach Pink colour options. The 64GB storage model is priced at 8,999, while the 128GB model costs 9,499.",technology,in
